dataset,injector,targets_subdimension,dose,seed,realized_dose,pretraining_score,threshold,risk_level,modality,context,targets_subdimension_post,dimension,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored
framingham,label_flip,label_integrity,0.3,2,0.3,0.4491580494003517,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.6878933804986908,0.18714758715341548,0.15860454799318988,clean held-out test set (no pre-training detector reused),0.6770833333333333,0.08153735632183912,2.0
framingham,label_flip,label_integrity,0.3,2,0.3,0.4491580494003517,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.5670966360137903,0.19129302448259208,0.1697858000887519,clean held-out test set (no pre-training detector reused),0.3645833333333333,0.11817528735632182,2.0
framingham,label_flip,label_integrity,0.4,2,0.4,0.4874475712098874,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.6723274307546687,0.2678143761142436,0.19606167097904426,clean held-out test set (no pre-training detector reused),0.375,0.02155172413793105,2.0
framingham,label_flip,label_integrity,0.4,2,0.4,0.4874475712098874,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.5418926481459732,0.27272081623943345,0.20839085659971532,clean held-out test set (no pre-training detector reused),0.29166666666666663,0.07040229885057475,2.0
framingham,label_flip,label_integrity,0.0,3,0.0,0.232589110740306,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.729520032610423,0.021185470072769278,0.11480518952332386,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.0,3,0.0,0.232589110740306,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6646515451951444,0.05120232785318291,0.12731302750955073,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.03,3,0.0298742138364779,0.2594307740848616,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7272815205300576,0.0255527085566131,0.11564059042701336,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.03,3,0.0298742138364779,0.2594307740848616,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6649900856023601,0.043354479274009615,0.12586977185692638,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.05,3,0.05,0.2827126857689218,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7291331292878906,0.040714373256487905,0.11666648029890837,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.05,3,0.05,0.2827126857689218,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6516902838903129,0.05030179689155084,0.12836607801554062,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.1,3,0.1,0.3277226364352104,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7312749155376228,0.07405781203319789,0.12043062370202826,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.1,3,0.1,0.3277226364352104,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6220438168012767,0.0781880711679751,0.13459650600398082,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.2,3,0.2,0.4074908786915603,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7290985843483788,0.14674607754675886,0.13780863412996913,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.2,3,0.2,0.4074908786915603,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6132003122862532,0.13742835216294483,0.14957440314090434,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.3,3,0.3,0.4595301109718118,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7160820511403285,0.2155784309844349,0.16582667219822086,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.3,3,0.3,0.4595301109718118,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6182438734549777,0.20915124429003248,0.17333424583181223,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.4,3,0.4,0.4911196889558695,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.4496507506615356,0.2767822830895538,0.207609867181092,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.4,3,0.4,0.4911196889558695,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.48467241033860947,0.284898301199922,0.2253154880711989,clean held-out test set (no pre-training detector reused),,,
framingham,label_flip,label_integrity,0.0,4,0.0,0.2313800834937671,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7265284408487,0.012846316746577904,0.11644470684679588,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,label_flip,label_integrity,0.0,4,0.0,0.2313800834937671,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6864217660754875,0.044603066677381384,0.12535701979180153,clean held-out test set (no pre-training detector reused),0.49074074074074076,0.0,1.0
framingham,label_flip,label_integrity,0.03,4,0.0298742138364779,0.2654673644914253,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7240550231796544,0.02881929049607166,0.11684373165910972,clean held-out test set (no pre-training detector reused),0.6203703703703703,0.0,1.0
framingham,label_flip,label_integrity,0.03,4,0.0298742138364779,0.2654673644914253,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6527300865696185,0.055359488156325416,0.1279460129069158,clean held-out test set (no pre-training detector reused),0.40740740740740744,0.0,1.0
framingham,label_flip,label_integrity,0.05,4,0.05,0.2792958290571316,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7263142622237269,0.0381210161955879,0.11747673946057977,clean held-out test set (no pre-training detector reused),0.7685185185185185,0.0,1.0
framingham,label_flip,label_integrity,0.05,4,0.05,0.2792958290571316,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6665307899045868,0.02993223416742007,0.12786625170906096,clean held-out test set (no pre-training detector reused),0.5462962962962963,0.0,1.0
framingham,label_flip,label_integrity,0.1,4,0.1,0.3361132983653582,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7235092131353679,0.08534993616801809,0.123075573058164,clean held-out test set (no pre-training detector reused),0.5555555555555556,0.0,1.0
framingham,label_flip,label_integrity,0.1,4,0.1,0.3361132983653582,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6132555841894721,0.07249302587928777,0.13581626965749277,clean held-out test set (no pre-training detector reused),0.3611111111111111,0.0,1.0
framingham,label_flip,label_integrity,0.2,4,0.2,0.401291939822199,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.7120679291690559,0.13796270128003124,0.1368126651022124,clean held-out test set (no pre-training detector reused),0.5185185185185186,0.0,1.0
framingham,label_flip,label_integrity,0.2,4,0.2,0.401291939822199,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.65647821250665,0.12260546097356195,0.14245382799951567,clean held-out test set (no pre-training detector reused),0.6018518518518519,0.0,1.0
framingham,label_flip,label_integrity,0.3,4,0.3,0.4619587109940154,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.6901457105548608,0.22647601868009745,0.17271597757031296,clean held-out test set (no pre-training detector reused),0.4351851851851852,0.0,1.0
framingham,label_flip,label_integrity,0.3,4,0.3,0.4619587109940154,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.6329254727474971,0.22821940573037797,0.18086165962902684,clean held-out test set (no pre-training detector reused),0.37962962962962965,0.0,1.0
framingham,label_flip,label_integrity,0.4,4,0.4,0.4873110236349743,0.05,high,tabular,health,label_integrity,content_safety,logreg,3180,1060,fraction,0.5826694947457147,0.27931873711794747,0.2039514842073241,clean held-out test set (no pre-training detector reused),0.4537037037037038,0.0,1.0
framingham,label_flip,label_integrity,0.4,4,0.4,0.4873110236349743,0.05,high,tabular,health,label_integrity,content_safety,xgboost,3180,1060,fraction,0.5289037508895321,0.2806635579972897,0.21940672120341942,clean held-out test set (no pre-training detector reused),0.49074074074074076,0.0,1.0
framingham,range_violation,measurement_range_violation,0.0,0,0.0,0.0981132075471698,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6917416867603065,0.023175751708461492,0.12025431525833377,clean held-out test set (no pre-training detector reused),0.536,0.0,1.0
framingham,range_violation,measurement_range_violation,0.0,0,0.0,0.0981132075471698,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6385424799121177,0.06240751027669934,0.12923574052760411,clean held-out test set (no pre-training detector reused),0.288,0.0,1.0
framingham,range_violation,measurement_range_violation,0.03,0,0.0298742138364779,0.1235849056603773,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6793745984150781,0.023536176136919877,0.1215297802554883,clean held-out test set (no pre-training detector reused),0.496,0.0,1.0
framingham,range_violation,measurement_range_violation,0.03,0,0.0298742138364779,0.1235849056603773,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6443391207621996,0.05576987356729455,0.12785517313343725,clean held-out test set (no pre-training detector reused),0.312,0.0,1.0
framingham,range_violation,measurement_range_violation,0.05,0,0.05,0.1418238993710691,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.670082009686401,0.01530723249943804,0.12240469171132291,clean held-out test set (no pre-training detector reused),0.544,0.0,1.0
framingham,range_violation,measurement_range_violation,0.05,0,0.05,0.1418238993710691,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6447467510484389,0.061187736885314634,0.1295858741795264,clean held-out test set (no pre-training detector reused),0.368,0.0,1.0
framingham,range_violation,measurement_range_violation,0.1,0,0.1,0.1886792452830188,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.656726936071135,0.017238030582851043,0.12336706383065771,clean held-out test set (no pre-training detector reused),0.56,0.0,1.0
framingham,range_violation,measurement_range_violation,0.1,0,0.1,0.1886792452830188,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6559738563897775,0.05128697775247208,0.12958214958316683,clean held-out test set (no pre-training detector reused),0.44,0.0,1.0
framingham,range_violation,measurement_range_violation,0.2,0,0.2,0.2770440251572327,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6524502725595727,0.019625559668237345,0.12387776848807722,clean held-out test set (no pre-training detector reused),0.5920000000000001,0.0,1.0
framingham,range_violation,measurement_range_violation,0.2,0,0.2,0.2770440251572327,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6485466943947381,0.061631434309770756,0.1292093397152763,clean held-out test set (no pre-training detector reused),0.288,0.0,1.0
framingham,range_violation,measurement_range_violation,0.3,0,0.3,0.3732704402515723,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6472892585965082,0.020719546692425893,0.1242006430979568,clean held-out test set (no pre-training detector reused),0.536,0.0,1.0
framingham,range_violation,measurement_range_violation,0.3,0,0.3,0.3732704402515723,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6600501592521711,0.05031802590743129,0.12701633597679932,clean held-out test set (no pre-training detector reused),0.368,0.0,1.0
framingham,range_violation,measurement_range_violation,0.4,0,0.4,0.4553459119496855,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6428467793752893,0.02059211863436173,0.12449406849547517,clean held-out test set (no pre-training detector reused),0.536,0.0,1.0
framingham,range_violation,measurement_range_violation,0.4,0,0.4,0.4553459119496855,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6541222476319444,0.05246974734396165,0.12692369313706742,clean held-out test set (no pre-training detector reused),0.312,0.0,1.0
framingham,range_violation,measurement_range_violation,0.0,1,0.0,0.10062893081761,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7319450873641519,0.02290506449119662,0.11684721309322112,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.0,1,0.0,0.10062893081761,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6645133654370972,0.06507795564720475,0.12899946286528086,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.03,1,0.0298742138364779,0.1283018867924528,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7192878215270244,0.02486195078461042,0.11898337556669575,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.03,1,0.0298742138364779,0.1283018867924528,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6712565376298025,0.060597365792568365,0.12711430099434573,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.05,1,0.05,0.1443396226415094,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7132010031850434,0.023477076825928155,0.11978626578350404,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.05,1,0.05,0.1443396226415094,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6570585674904483,0.06401427282099523,0.1297127103348997,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.1,1,0.1,0.190251572327044,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6963637996669868,0.014510378826714264,0.12163426553020182,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.1,1,0.1,0.190251572327044,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6647551800136798,0.061495218602369346,0.12707738198177487,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.2,1,0.2,0.2817610062893081,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6826287317170907,0.01783268541879987,0.12317117024110988,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.2,1,0.2,0.2817610062893081,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6685205784204671,0.05470449693527355,0.12710796531589813,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.3,1,0.3,0.3735849056603773,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6845217944023381,0.020929057299971795,0.12300537882082158,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.3,1,0.3,0.3735849056603773,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6678849515334498,0.05295828537958376,0.12610580012591974,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.4,1,0.4,0.4550314465408805,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6753121135284892,0.01902350882910268,0.12363103049798482,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.4,1,0.4,0.4550314465408805,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.674393218137475,0.04205779175950602,0.12486947245209228,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.0,2,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7419216658951631,0.02006204308906418,0.11466857738772655,clean held-out test set (no pre-training detector reused),0.5,0.16666666666666663,2.0
framingham,range_violation,measurement_range_violation,0.0,2,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.681758199241393,0.048558243094143944,0.12304723804299206,clean held-out test set (no pre-training detector reused),0.396551724137931,0.36386494252873564,2.0
framingham,range_violation,measurement_range_violation,0.03,2,0.0298742138364779,0.1311320754716981,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7229841300547883,0.023551579062154077,0.11874931766351869,clean held-out test set (no pre-training detector reused),0.65625,0.03340517241379315,2.0
framingham,range_violation,measurement_range_violation,0.03,2,0.0298742138364779,0.1311320754716981,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6824767339832388,0.04729395596033736,0.12293691307038122,clean held-out test set (no pre-training detector reused),0.41379310344827586,0.36745689655172414,2.0
framingham,range_violation,measurement_range_violation,0.05,2,0.05,0.1496855345911949,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7318552705214214,0.021416021156686914,0.11801948390086053,clean held-out test set (no pre-training detector reused),0.6354166666666666,0.105962643678161,2.0
framingham,range_violation,measurement_range_violation,0.05,2,0.05,0.1496855345911949,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6674635032714058,0.05604563232814401,0.1262131566375779,clean held-out test set (no pre-training detector reused),0.5689655172413793,0.2227011494252873,2.0
framingham,range_violation,measurement_range_violation,0.1,2,0.1,0.1937106918238993,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7125791942738308,0.027313888025369104,0.12019244328769377,clean held-out test set (no pre-training detector reused),0.4895833333333333,0.21731321839080459,2.0
framingham,range_violation,measurement_range_violation,0.1,2,0.1,0.1937106918238993,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6758302876211664,0.049036675848435816,0.12535719439879484,clean held-out test set (no pre-training detector reused),0.6206896551724137,0.18139367816091956,2.0
framingham,range_violation,measurement_range_violation,0.2,2,0.2,0.2836477987421383,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.701365906908297,0.031411432534312445,0.12121827092249216,clean held-out test set (no pre-training detector reused),0.4375,0.20043103448275856,2.0
framingham,range_violation,measurement_range_violation,0.2,2,0.2,0.2836477987421383,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6936831123608702,0.04114121688696785,0.12239426579035476,clean held-out test set (no pre-training detector reused),0.5689655172413792,0.2747844827586208,2.0
framingham,range_violation,measurement_range_violation,0.3,2,0.3,0.3726415094339622,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6994313902956356,0.030068569916328766,0.1215421393351831,clean held-out test set (no pre-training detector reused),0.4375,0.1831896551724138,2.0
framingham,range_violation,measurement_range_violation,0.3,2,0.3,0.3726415094339622,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6906155217322215,0.05342107379505903,0.12040830779927564,clean held-out test set (no pre-training detector reused),0.6724137931034483,0.09841954022988497,2.0
framingham,range_violation,measurement_range_violation,0.4,2,0.4,0.4628930817610063,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6972619680942939,0.02687439642735654,0.12169808707697269,clean held-out test set (no pre-training detector reused),0.46875,0.16918103448275867,2.0
framingham,range_violation,measurement_range_violation,0.4,2,0.4,0.4628930817610063,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6941391055624262,0.033716552041225,0.12001054881451632,clean held-out test set (no pre-training detector reused),0.43103448275862066,0.22521551724137934,2.0
framingham,range_violation,measurement_range_violation,0.0,3,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.729520032610423,0.021185470072769278,0.11480518952332386,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.0,3,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6646515451951444,0.05120232785318291,0.12731302750955073,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.03,3,0.0298742138364779,0.130503144654088,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7005713732995252,0.009002869735634045,0.1189976330922078,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.03,3,0.0298742138364779,0.130503144654088,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6624199421026814,0.0493432533173857,0.1262898726575349,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.05,3,0.05,0.1487421383647798,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6864148570875852,0.011713867051324727,0.12076696656838994,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.05,3,0.05,0.1487421383647798,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6586269077442846,0.05792631186140737,0.12719978433659057,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.1,3,0.1,0.1946540880503144,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6734535957827539,0.012347515231577715,0.12225554810321111,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.1,3,0.1,0.1946540880503144,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6574869247403948,0.04830462924393667,0.12684535446512785,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.2,3,0.2,0.2830188679245283,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6691147513800704,0.015027933895190578,0.12255846060937585,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.2,3,0.2,0.2830188679245283,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6413751649520861,0.04952079565352145,0.12616752369063033,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.3,3,0.3,0.3672955974842767,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6625304859091192,0.013463200741108475,0.12353141750706004,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.3,3,0.3,0.3672955974842767,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6767837279516923,0.03776481106003114,0.12291582226730473,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.4,3,0.4,0.4616352201257861,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6641610070540768,0.01820014153246406,0.12342892874157672,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.4,3,0.4,0.4616352201257861,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6522982748257209,0.04718761097920954,0.1278336225214644,clean held-out test set (no pre-training detector reused),,,
framingham,range_violation,measurement_range_violation,0.0,4,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7265284408487,0.012846316746577904,0.11644470684679588,clean held-out test set (no pre-training detector reused),0.7407407407407407,0.0,1.0
framingham,range_violation,measurement_range_violation,0.0,4,0.0,0.1037735849056603,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6864217660754875,0.044603066677381384,0.12535701979180153,clean held-out test set (no pre-training detector reused),0.49074074074074076,0.0,1.0
framingham,range_violation,measurement_range_violation,0.03,4,0.0298742138364779,0.130188679245283,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7091316093105521,0.01382367349126445,0.11909965484026507,clean held-out test set (no pre-training detector reused),0.8148148148148148,0.0,1.0
framingham,range_violation,measurement_range_violation,0.03,4,0.0298742138364779,0.130188679245283,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6717954386861869,0.04349568500798548,0.12676729891073416,clean held-out test set (no pre-training detector reused),0.5092592592592593,0.0,1.0
framingham,range_violation,measurement_range_violation,0.05,4,0.05,0.1493710691823899,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7138435390599631,0.009674335730330282,0.11872287474981705,clean held-out test set (no pre-training detector reused),0.8055555555555556,0.0,1.0
framingham,range_violation,measurement_range_violation,0.05,4,0.05,0.1493710691823899,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6624752140059003,0.05938427706495069,0.12866446957133637,clean held-out test set (no pre-training detector reused),0.49074074074074076,0.0,1.0
framingham,range_violation,measurement_range_violation,0.1,4,0.1,0.1937106918238993,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.7035906010128578,0.014801885866591247,0.11998725543166108,clean held-out test set (no pre-training detector reused),0.7962962962962963,0.0,1.0
framingham,range_violation,measurement_range_violation,0.1,4,0.1,0.1937106918238993,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6779237109555821,0.04547505383313862,0.12494691647856822,clean held-out test set (no pre-training detector reused),0.5462962962962963,0.0,1.0
framingham,range_violation,measurement_range_violation,0.2,4,0.2,0.2852201257861635,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6911820587402152,0.023479063725586405,0.12105866218742305,clean held-out test set (no pre-training detector reused),0.8055555555555556,0.0,1.0
framingham,range_violation,measurement_range_violation,0.2,4,0.2,0.2852201257861635,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6692943850655318,0.05125382021618654,0.12508565630649646,clean held-out test set (no pre-training detector reused),0.46296296296296297,0.0,1.0
framingham,range_violation,measurement_range_violation,0.3,4,0.3,0.3726415094339622,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6872508446237711,0.029794865115459,0.1214925251945426,clean held-out test set (no pre-training detector reused),0.7962962962962963,0.0,1.0
framingham,range_violation,measurement_range_violation,0.3,4,0.3,0.3726415094339622,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.6836339894568845,0.03906156296450821,0.12453003027046972,clean held-out test set (no pre-training detector reused),0.4814814814814815,0.0,1.0
framingham,range_violation,measurement_range_violation,0.4,4,0.4,0.4610062893081761,0.01,high,tabular,health,measurement_range_violation,physical_safety,logreg,3180,1060,fraction,0.6890402724904827,0.02509168145307134,0.12142962840954866,clean held-out test set (no pre-training detector reused),0.7962962962962963,0.0,1.0
framingham,range_violation,measurement_range_violation,0.4,4,0.4,0.4610062893081761,0.01,high,tabular,health,measurement_range_violation,physical_safety,xgboost,3180,1060,fraction,0.7026578876460388,0.03402360102122228,0.12101349693422132,clean held-out test set (no pre-training detector reused),0.5092592592592593,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.0,0,0.0,0.245754716981132,0.1,high,tabular,health,representation_imbalance,content_safety,logreg,3180,1060,fraction,0.6917416867603065,0.023175751708461492,0.12025431525833377,clean held-out test set (no pre-training detector reused),0.536,0.0,1.0
framingham,subgroup_dropout,representation_imbalance,0.0,0,0.0,0.245754716981132,0.1,high,tabular,health,representation_imbalance,content_safety,xgboost,3180,1060,fraction,0.6385424799121177,0.06240751027669934,0.12923574052760411,clean held-out test set (no pre-training detector reused),0.288,0.0,1.0
