dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,2,content_safety,identity_attack_density,0.0138,10000,138,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,2,content_safety,severe_toxicity_density,0.0003,10000,3,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,2,physical_safety,physical_harm_enablement,0.0009,10000,9,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.3,0.3,2,physical_safety,threat_density,0.1636,10000,1636,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,2,content_safety,harm_content_density,0.3318,10000,3318,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,2,content_safety,identity_attack_density,0.0187,10000,187,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,2,content_safety,severe_toxicity_density,0.0003,10000,3,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,2,physical_safety,physical_harm_enablement,0.0008,10000,8,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.4,0.4,2,physical_safety,threat_density,0.219,10000,2190,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.0,0.0,3,content_safety,harm_content_density,0.0068,10000,68,0.05,False,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.0,0.0,3,content_safety,identity_attack_density,0.0001,10000,1,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.0,0.0,3,content_safety,severe_toxicity_density,0.0,10000,0,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.0,0.0,3,physical_safety,physical_harm_enablement,0.0012,10000,12,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.0,0.0,3,physical_safety,threat_density,0.0,10000,0,0.02,False,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.03,0.03,3,content_safety,harm_content_density,0.0319,10000,319,0.05,False,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.03,0.03,3,content_safety,identity_attack_density,0.0022,10000,22,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.03,0.03,3,content_safety,severe_toxicity_density,0.0,10000,0,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.03,0.03,3,physical_safety,physical_harm_enablement,0.0012,10000,12,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.03,0.03,3,physical_safety,threat_density,0.0173,10000,173,0.02,False,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.05,0.05,3,content_safety,harm_content_density,0.0489,10000,489,0.05,False,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.05,0.05,3,content_safety,identity_attack_density,0.0028,10000,28,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.05,0.05,3,content_safety,severe_toxicity_density,0.0,10000,0,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.05,0.05,3,physical_safety,physical_harm_enablement,0.0013,10000,13,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.05,0.05,3,physical_safety,threat_density,0.0294,10000,294,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.1,0.1,3,content_safety,harm_content_density,0.0894,10000,894,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.1,0.1,3,content_safety,identity_attack_density,0.005,10000,50,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.1,0.1,3,content_safety,severe_toxicity_density,0.0,10000,0,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.1,0.1,3,physical_safety,physical_harm_enablement,0.0012,10000,12,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.1,0.1,3,physical_safety,threat_density,0.0553,10000,553,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.2,0.2,3,content_safety,harm_content_density,0.1711,10000,1711,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.2,0.2,3,content_safety,identity_attack_density,0.0094,10000,94,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.2,0.2,3,content_safety,severe_toxicity_density,0.0002,10000,2,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.2,0.2,3,physical_safety,physical_harm_enablement,0.0012,10000,12,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.2,0.2,3,physical_safety,threat_density,0.1102,10000,1102,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,3,content_safety,harm_content_density,0.2525,10000,2525,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,3,content_safety,identity_attack_density,0.014,10000,140,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,3,content_safety,severe_toxicity_density,0.0001,10000,1,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.3,0.3,3,physical_safety,physical_harm_enablement,0.0013,10000,13,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.3,0.3,3,physical_safety,threat_density,0.1649,10000,1649,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,3,content_safety,harm_content_density,0.3332,10000,3332,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,3,content_safety,identity_attack_density,0.0186,10000,186,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,3,content_safety,severe_toxicity_density,0.0003,10000,3,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.4,0.4,3,physical_safety,physical_harm_enablement,0.0012,10000,12,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.4,0.4,3,physical_safety,threat_density,0.2198,10000,2198,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.0,0.0,4,content_safety,harm_content_density,0.0068,10000,68,0.05,False,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.0,0.0,4,content_safety,identity_attack_density,0.0001,10000,1,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.0,0.0,4,content_safety,severe_toxicity_density,0.0,10000,0,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.0,0.0,4,physical_safety,physical_harm_enablement,0.0011,10000,11,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.0,0.0,4,physical_safety,threat_density,0.0001,10000,1,0.02,False,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.03,0.03,4,content_safety,harm_content_density,0.0317,10000,317,0.05,False,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.03,0.03,4,content_safety,identity_attack_density,0.0021,10000,21,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.03,0.03,4,content_safety,severe_toxicity_density,0.0,10000,0,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.03,0.03,4,physical_safety,physical_harm_enablement,0.0011,10000,11,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.03,0.03,4,physical_safety,threat_density,0.0173,10000,173,0.02,False,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.05,0.05,4,content_safety,harm_content_density,0.0485,10000,485,0.05,False,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.05,0.05,4,content_safety,identity_attack_density,0.0029,10000,29,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.05,0.05,4,content_safety,severe_toxicity_density,0.0,10000,0,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.05,0.05,4,physical_safety,physical_harm_enablement,0.0011,10000,11,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.05,0.05,4,physical_safety,threat_density,0.0299,10000,299,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.1,0.1,4,content_safety,harm_content_density,0.0888,10000,888,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.1,0.1,4,content_safety,identity_attack_density,0.005,10000,50,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.1,0.1,4,content_safety,severe_toxicity_density,0.0,10000,0,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.1,0.1,4,physical_safety,physical_harm_enablement,0.0012,10000,12,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.1,0.1,4,physical_safety,threat_density,0.0585,10000,585,0.02,True,Detoxify (threat head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.2,0.2,4,content_safety,harm_content_density,0.1706,10000,1706,0.05,True,Detoxify (toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.2,0.2,4,content_safety,identity_attack_density,0.0096,10000,96,0.02,False,Detoxify (identity_attack head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.2,0.2,4,content_safety,severe_toxicity_density,0.0002,10000,2,0.005,False,Detoxify (severe_toxicity head),fraction
civilcomments,text,general,medium,threat_injection,threat_density,False,0.2,0.2,4,physical_safety,physical_harm_enablement,0.001,10000,10,0.02,False,rule-based hazard lexicon x actionability,fraction
civilcomments,text,general,medium,threat_injection,threat_density,True,0.2,0.2,4,physical_safety,threat_density,0.1106,10000,1106,0.02,True,Detoxify (threat head),fraction
