dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.4,0.4000052408154709,3,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.0,0.0,4,content_safety,label_integrity,0.19128808587315643,76324,8528,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.0,0.0,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,True,0.0,0.0,4,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.0,0.0,4,physical_safety,safety_critical_edge_case_coverage,0.1752,76324,62,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.0,0.0,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.03,0.03000366857082962,4,content_safety,label_integrity,0.1951418943408683,76324,8600,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.03,0.03000366857082962,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,True,0.03,0.03000366857082962,4,physical_safety,measurement_range_violation,0.03000366857082962,76324,2290,0.01,True,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.03,0.03000366857082962,4,physical_safety,safety_critical_edge_case_coverage,0.11240000000000001,76324,219,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.03,0.03000366857082962,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.05,0.04999737959226456,4,content_safety,label_integrity,0.19531554777427632,76324,8557,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.05,0.04999737959226456,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,True,0.05,0.04999737959226456,4,physical_safety,measurement_range_violation,0.04999737959226456,76324,3816,0.01,True,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.05,0.04999737959226456,4,physical_safety,safety_critical_edge_case_coverage,0.0748,76324,313,0.1,False,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.05,0.04999737959226456,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.1,0.09999475918452912,4,content_safety,label_integrity,0.19545450071620016,76324,8520,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.1,0.09999475918452912,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,True,0.1,0.09999475918452912,4,physical_safety,measurement_range_violation,0.09999475918452912,76324,7632,0.01,True,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.1,0.09999475918452912,4,physical_safety,safety_critical_edge_case_coverage,0.0,76324,0,0.1,False,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.1,0.09999475918452912,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.2,0.20000262040773545,4,content_safety,label_integrity,0.19569656845693517,76324,8520,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.2,0.20000262040773545,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,True,0.2,0.20000262040773545,4,physical_safety,measurement_range_violation,0.20000262040773545,76324,15265,0.01,True,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.2,0.20000262040773545,4,physical_safety,safety_critical_edge_case_coverage,0.0,76324,0,0.1,False,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.2,0.20000262040773545,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.3,0.2999973795922646,4,content_safety,label_integrity,0.19580129061007506,76324,8520,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.3,0.2999973795922646,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,True,0.3,0.2999973795922646,4,physical_safety,measurement_range_violation,0.2999973795922646,76324,22897,0.01,True,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.3,0.2999973795922646,4,physical_safety,safety_critical_edge_case_coverage,0.0,76324,0,0.1,False,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.3,0.2999973795922646,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.4,0.4000052408154709,4,content_safety,label_integrity,0.1957618381048214,76324,8520,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.4,0.4000052408154709,4,content_safety,representation_imbalance,0.6508718470879785,76324,474,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,True,0.4,0.4000052408154709,4,physical_safety,measurement_range_violation,0.4000052408154709,76324,30530,0.01,True,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.4,0.4000052408154709,4,physical_safety,safety_critical_edge_case_coverage,0.0,76324,0,0.1,False,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,range_violation,measurement_range_violation,False,0.4,0.4000052408154709,4,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
