dataset,modality,context,risk_level,injector,targets_subdimension,is_target,dose,realized_dose,seed,dimension,subdimension,pretraining_score,n_records,n_flagged,threshold,exceeds_threshold,detector,units
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.2,0.20023148148148148,1,content_safety,representation_imbalance,0.6526013161933713,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.20023148148148148,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.20023148148148148,1,physical_safety,safety_critical_edge_case_coverage,0.174,76324,65,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.20023148148148148,1,physical_safety,outcome_severity_exposure,0.11168177768460773,76324,8524,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.29976851851851855,1,content_safety,label_integrity,0.1918074141852427,76324,8555,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.3,0.29976851851851855,1,content_safety,representation_imbalance,0.653728091519612,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.29976851851851855,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.29976851851851855,1,physical_safety,safety_critical_edge_case_coverage,0.174,76324,65,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.3,0.29976851851851855,1,physical_safety,outcome_severity_exposure,0.11190451234212044,76324,8541,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40046296296296297,1,content_safety,label_integrity,0.1915266058851575,76324,8538,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.4,0.40046296296296297,1,content_safety,representation_imbalance,0.6548679688845299,76324,497,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40046296296296297,1,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40046296296296297,1,physical_safety,safety_critical_edge_case_coverage,0.1744,76324,64,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.4,0.40046296296296297,1,physical_safety,outcome_severity_exposure,0.1118127980713799,76324,8534,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,2,content_safety,label_integrity,0.1911837900826509,76324,8534,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.0,0.0,2,content_safety,representation_imbalance,0.6503739696182441,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.0,0.0,2,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03002309468822171,2,content_safety,label_integrity,0.19125535081683226,76324,8530,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.03,0.03002309468822171,2,content_safety,representation_imbalance,0.6507146226238517,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03002309468822171,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03002309468822171,2,physical_safety,safety_critical_edge_case_coverage,0.1728,76324,68,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.03,0.03002309468822171,2,physical_safety,outcome_severity_exposure,0.11160316545254442,76324,8518,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.049653579676674366,2,content_safety,label_integrity,0.19128028730541843,76324,8526,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.05,0.049653579676674366,2,content_safety,representation_imbalance,0.6509373572813645,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.049653579676674366,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.049653579676674366,2,physical_safety,safety_critical_edge_case_coverage,0.1724,76324,69,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.05,0.049653579676674366,2,physical_safety,outcome_severity_exposure,0.11161626749122164,76324,8519,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.10046189376443418,2,content_safety,label_integrity,0.19136795777655954,76324,8532,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.1,0.10046189376443418,2,content_safety,representation_imbalance,0.6515138469831621,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.10046189376443418,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.10046189376443418,2,physical_safety,safety_critical_edge_case_coverage,0.1732,76324,67,0.1,True,stratum support vs declared minimum,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.1,0.10046189376443418,2,physical_safety,outcome_severity_exposure,0.11166867564593051,76324,8523,0.1,True,outcome column base rate,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.1997690531177829,2,content_safety,label_integrity,0.19127548686691256,76324,8537,0.05,True,out-of-fold logistic regression (confident-learning style),fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,True,0.2,0.1997690531177829,2,content_safety,representation_imbalance,0.6526406223094028,76324,494,0.1,True,empirical sub-group distribution vs reference,fraction
diabetes_130,tabular,health,high,subgroup_dropout,representation_imbalance,False,0.2,0.1997690531177829,2,physical_safety,measurement_range_violation,0.0,76324,0,0.01,False,declared physical plausibility ranges,fraction
