dataset,modality,context,injector,targets_subdimension,dimension,dose,realized_dose,seed,model,n_train,n_test,units,downstream_auc,downstream_ece,downstream_brier,evaluator,worst_subgroup_auc,subgroup_auc_gap,n_subgroups_scored
framingham,tabular,health,label_flip,label_integrity,content_safety,0.3,0.3,4,xgboost,3180,1060,fraction,0.6272601026675603,0.22551319057930191,0.18039085889452144,clean held-out test set (no pre-training detector reused),0.5,0.0,1.0
framingham,tabular,health,label_flip,label_integrity,content_safety,0.4,0.4,4,logreg,3180,1060,fraction,0.5777088414318187,0.27846073116042397,0.20399475178017185,clean held-out test set (no pre-training detector reused),0.4537037037037038,0.0,1.0
framingham,tabular,health,label_flip,label_integrity,content_safety,0.4,0.4,4,xgboost,3180,1060,fraction,0.5386730597834722,0.2743907546870551,0.21659614177366623,clean held-out test set (no pre-training detector reused),0.5740740740740741,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,0,logreg,3180,1060,fraction,0.6929991225585364,0.02951322415870826,0.12030853289989708,clean held-out test set (no pre-training detector reused),0.52,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,0,xgboost,3180,1060,fraction,0.646294364338568,0.055560903584821825,0.12848515750293016,clean held-out test set (no pre-training detector reused),0.352,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,0,logreg,3180,1060,fraction,0.6826978215961145,0.024059072661128195,0.1226821048632289,clean held-out test set (no pre-training detector reused),0.48,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,0,xgboost,3180,1060,fraction,0.6332571041668106,0.06493751790027466,0.12870687450555554,clean held-out test set (no pre-training detector reused),0.32799999999999996,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,0,logreg,3180,1060,fraction,0.6851712392651601,0.020176393885256463,0.1228567673765088,clean held-out test set (no pre-training detector reused),0.528,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,0,xgboost,3180,1060,fraction,0.6455827385846247,0.05955518167817369,0.12941481477249242,clean held-out test set (no pre-training detector reused),0.312,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,0,logreg,3180,1060,fraction,0.6800516792295097,0.023960857280046568,0.12330888277846903,clean held-out test set (no pre-training detector reused),0.552,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,0,xgboost,3180,1060,fraction,0.6515659221080704,0.05717144298701073,0.13008153503708342,clean held-out test set (no pre-training detector reused),0.416,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,0,logreg,3180,1060,fraction,0.6790015130683504,0.01970377277574528,0.12352180283303742,clean held-out test set (no pre-training detector reused),0.5920000000000001,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,0,xgboost,3180,1060,fraction,0.6474965282335791,0.06420239707507755,0.1284281512063799,clean held-out test set (no pre-training detector reused),0.352,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,0,logreg,3180,1060,fraction,0.681012028547938,0.020549188573855598,0.12326781895913466,clean held-out test set (no pre-training detector reused),0.456,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,0,xgboost,3180,1060,fraction,0.6595734390869082,0.052279633744444054,0.12730606186037954,clean held-out test set (no pre-training detector reused),0.368,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,0,logreg,3180,1060,fraction,0.6768182728912041,0.02089689227824726,0.12337359300346305,clean held-out test set (no pre-training detector reused),0.536,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,0,xgboost,3180,1060,fraction,0.6503983031525713,0.059078551303454734,0.12694378933340655,clean held-out test set (no pre-training detector reused),0.36,0.0,1.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,1,logreg,3180,1060,fraction,0.7329607085857992,0.02868305414930547,0.1165800121486672,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,1,xgboost,3180,1060,fraction,0.6681544020616419,0.05832100647703726,0.12818252147335213,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,1,logreg,3180,1060,fraction,0.726756437449478,0.02314894040575615,0.11835249071654538,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,1,xgboost,3180,1060,fraction,0.6691009334042656,0.05699211274809643,0.12818136919794793,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,1,logreg,3180,1060,fraction,0.7248633747642308,0.02400707879005253,0.11891066459130782,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,1,xgboost,3180,1060,fraction,0.6555109542003192,0.05859193191182678,0.12900710541945662,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,1,logreg,3180,1060,fraction,0.7234677592079536,0.024776135567032304,0.119164459704711,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,1,xgboost,3180,1060,fraction,0.6584887279862374,0.06813378032859205,0.12803412250078616,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,1,logreg,3180,1060,fraction,0.7151769737251189,0.025906484140848948,0.11987327147791733,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,1,xgboost,3180,1060,fraction,0.6698194681461112,0.05268334780890003,0.12546845750123556,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,1,logreg,3180,1060,fraction,0.7205452573252544,0.02838740869595791,0.11948581744873199,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.3,0.3,1,xgboost,3180,1060,fraction,0.6800862241690215,0.04373708121052433,0.1246463499853098,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,1,logreg,3180,1060,fraction,0.7185554688093742,0.022820357448339233,0.11971897679312342,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.4,0.4,1,xgboost,3180,1060,fraction,0.6764313695686719,0.045552276428086014,0.12511985404566817,clean held-out test set (no pre-training detector reused),,,
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,2,logreg,3180,1060,fraction,0.7375620945287726,0.020816453872744865,0.1151352999125213,clean held-out test set (no pre-training detector reused),0.4827586206896552,0.19432471264367807,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.0,0.0,2,xgboost,3180,1060,fraction,0.682138193576023,0.05411097454719844,0.12437455161531516,clean held-out test set (no pre-training detector reused),0.39655172413793105,0.41594827586206884,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,2,logreg,3180,1060,fraction,0.7351715847145552,0.016873814665968826,0.11665127590680192,clean held-out test set (no pre-training detector reused),0.6666666666666666,0.074712643678161,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.03,0.029874213836477988,2,xgboost,3180,1060,fraction,0.6730736014481239,0.04694562650610746,0.12555438559544818,clean held-out test set (no pre-training detector reused),0.41379310344827586,0.4716235632183908,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,2,logreg,3180,1060,fraction,0.7339625118316417,0.012562915824025368,0.11687224884872634,clean held-out test set (no pre-training detector reused),0.65625,0.10237068965517238,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.05,0.05,2,xgboost,3180,1060,fraction,0.6797407747739034,0.048993004654986634,0.12407852944691827,clean held-out test set (no pre-training detector reused),0.7068965517241379,0.09518678160919536,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,2,logreg,3180,1060,fraction,0.7336585163639378,0.01681918308554074,0.11726722249847181,clean held-out test set (no pre-training detector reused),0.5833333333333333,0.17528735632183912,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.1,0.1,2,xgboost,3180,1060,fraction,0.6688522098397807,0.054200273152783446,0.1261649215098424,clean held-out test set (no pre-training detector reused),0.5172413793103448,0.23275862068965525,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,2,logreg,3180,1060,fraction,0.7300589336668072,0.017939549617233357,0.11743560591941891,clean held-out test set (no pre-training detector reused),0.5208333333333333,0.18606321839080464,2.0
framingham,tabular,health,range_violation,measurement_range_violation,physical_safety,0.2,0.2,2,xgboost,3180,1060,fraction,0.6795127781731254,0.038928574597779306,0.12315386095678775,clean held-out test set (no pre-training detector reused),0.6034482758620691,0.25071839080459757,2.0
